controller,sim_time_s,x_m,y_m,goal_distance_m,selection,executed_v_mps,executed_w_radps
hybrid,8.500000000000076,-0.5110714435577393,-2.5815987586975098,3.439369717364236,policy,0.065,-0.1718775272369385
hybrid,8.700000000000086,-0.5171554088592529,-2.571582078933716,3.4297910447768634,policy,0.065,-0.4310295104980469
hybrid,8.900000000000096,-0.5227544903755188,-2.561310291290283,3.4199367897755764,policy,0.065,-0.55
hybrid,9.100000000000106,-0.5277178287506104,-2.5503623485565186,3.409373582369893,isaac_route,0.06488852755214962,0.11714780893131285
hybrid,9.300000000000116,-0.5322216153144836,-2.539562940597534,3.3989340493019355,policy,0.065,0.13777425289154052
hybrid,9.500000000000126,-0.5369449257850647,-2.528775930404663,3.3885317591500583,policy,0.065,0.06737735271453858
hybrid,9.700000000000136,-0.5418028831481934,-2.5180695056915283,3.378229261727789,policy,0.065,-0.22956519126892092
hybrid,9.900000000000146,-0.5464785099029541,-2.5073628425598145,3.3679216221345496,isaac_route,0.06486601767873315,0.12843597648986055
hybrid,10.100000000000156,-0.5511147975921631,-2.4966259002685547,3.3575896339221916,policy,0.065,0.0658672571182251
hybrid,10.300000000000166,-0.5558873414993286,-2.4859392642974854,3.3473279791919426,policy,0.065,-0.16407450437545779
hybrid,10.500000000000176,-0.5605777502059937,-2.47518253326416,3.3369990640447766,isaac_route,0.06499978245983981,0.005174378078211053
hybrid,10.700000000000186,-0.5651944875717163,-2.4643468856811523,3.326594531103189,policy,0.065,-0.16739742755889894
hybrid,10.900000000000196,-0.5696640610694885,-2.4534873962402344,3.3161625782511557,policy,0.065,-0.5490531921386719
hybrid,11.100000000000206,-0.5735452771186829,-2.442351818084717,3.3054121261598266,isaac_route,0.06492254270842522,0.0976478319973722
hybrid,11.300000000000216,-0.5770410299301147,-2.431135654449463,3.2945537719638827,policy,0.065,-0.062020474672317506
hybrid,11.500000000000226,-0.5805500745773315,-2.419926643371582,3.283709883707722,policy,0.065,-0.2777812719345093
hybrid,11.700000000000236,-0.5837588310241699,-2.408648729324341,3.2727757284226353,policy,0.065,-0.55
hybrid,11.900000000000245,-0.5862539410591125,-2.3972840309143066,3.2616935867498817,isaac_route,0.06479581371103672,0.15856793012577192
hybrid,12.100000000000255,-0.5884034633636475,-2.3858330249786377,3.2504965869474614,policy,0.065,0.12687734365463257
hybrid,12.300000000000265,-0.5907749533653259,-2.374432325363159,3.2393741513579584,policy,0.065,-0.04150128364562988
hybrid,12.500000000000275,-0.5932082533836365,-2.363028049468994,3.228257836149733,policy,0.065,-0.4370996952056885
hybrid,12.700000000000285,-0.5951908826828003,-2.3516228199005127,3.2171002429880975,isaac_route,0.06492078222936966,0.0987515089801606
hybrid,12.900000000000295,-0.5968629121780396,-2.340522289276123,3.206218112275224,policy,0.065,-0.00750412940979004
hybrid,13.100000000000305,-0.5985615849494934,-2.329707384109497,3.1956252176946527,policy,0.065,-0.29304687976837157
hybrid,13.300000000000315,-0.600053608417511,-2.31852650642395,3.1846498291291354,policy,0.065,-0.55
hybrid,13.500000000000325,-0.6008652448654175,-2.3069279193878174,3.173192145706408,policy,0.065,-0.55
hybrid,13.700000000000335,-0.6006442904472351,-2.295062303543091,3.161365156726471,isaac_route,0.06491161589692629,0.10430968121878591
hybrid,13.900000000000345,-0.6000377535820007,-2.2832400798797607,3.1495424369077396,policy,0.065,-0.050244808197021484
hybrid,14.100000000000355,-0.599459171295166,-2.2714786529541016,3.13778315741747,policy,0.065,-0.2526751279830933
hybrid,14.300000000000365,-0.598609209060669,-2.259862184524536,3.1261405334427925,isaac_route,0.06469978167579184,0.19229775454092427
hybrid,14.500000000000373,-0.5977593660354614,-2.2482151985168457,3.114467599931654,policy,0.065,0.10693323612213135
hybrid,14.700000000000362,-0.5971293449401855,-2.23636794090271,3.102617941038539,policy,0.065,0.013447785377502443
hybrid,14.90000000000035,-0.5965856313705444,-2.2245774269104004,3.0908336765438005,policy,0.065,-0.1588305473327637
hybrid,15.100000000000339,-0.5959118008613586,-2.2128493785858154,3.0790983390965256,policy,0.065,-0.39871034622192386
hybrid,15.300000000000328,-0.5947334170341492,-2.2012009620666504,3.06739049270132,isaac_route,0.06417745231879608,0.3185135460361399
hybrid,15.500000000000316,-0.5935805439949036,-2.1897926330566406,3.0559240843904427,policy,0.065,0.16868352890014648
hybrid,15.700000000000305,-0.592791736125946,-2.1779286861419678,3.0440418522993578,policy,0.065,0.1418407917022705
hybrid,15.900000000000293,-0.5922442078590393,-2.166097402572632,3.0322170085841313,policy,0.065,0.042696237564086914
hybrid,16.100000000000282,-0.5918358564376831,-2.1543328762054443,3.0204730808946305,policy,0.065,-0.1878580689430237
hybrid,16.30000000000027,-0.5912905931472778,-2.1425790786743164,3.008725872441889,isaac_route,0.06454709569825128,0.23623488593672648
hybrid,16.50000000000026,-0.5908380746841431,-2.1308834552764893,2.997046293038272,policy,0.065,0.04019291400909424
hybrid,16.700000000000248,-0.5905969738960266,-2.1191701889038086,2.9853713489059364,policy,0.065,-0.10171109437942505
hybrid,16.900000000000237,-0.5903002619743347,-2.1074576377868652,2.9736916336239716,isaac_route,0.06472201522203729,0.18503493113792857
hybrid,17.100000000000225,-0.5900983810424805,-2.0957186222076416,2.9619958148427648,policy,0.065,0.05995609760284424
hybrid,17.300000000000214,-0.5900876522064209,-2.083958864212036,2.950299810009022,policy,0.065,-0.16179474592208865
hybrid,17.500000000000203,-0.5899794697761536,-2.07224702835083,2.9386416873086048,isaac_route,0.06475939711444484,0.17213642800492934
hybrid,17.70000000000019,-0.5899162888526917,-2.06052303314209,2.9269766709946383,policy,0.065,0.028816843032836915
hybrid,17.90000000000018,-0.5900039672851562,-2.048865795135498,2.91539454584437,policy,0.065,-0.17432569265365602
hybrid,18.10000000000017,-0.5899606943130493,-2.0372352600097656,2.903825593706118,policy,0.065,-0.4261417865753174
hybrid,18.300000000000157,-0.5893846154212952,-2.0255866050720215,2.8921820764829134,isaac_route,0.06431151174131837,0.29135379060637506
hybrid,18.500000000000146,-0.588735044002533,-2.013960123062134,2.8805528833689755,policy,0.065,0.09079339504241944
hybrid,18.700000000000134,-0.5884012579917908,-2.002284288406372,2.8689086771489896,policy,0.065,-0.016464376449584962
hybrid,18.900000000000123,-0.5881251096725464,-1.9906469583511353,2.85730926313556,policy,0.065,-0.32298049926757816
hybrid,19.10000000000011,-0.5875428318977356,-1.979080319404602,2.8457473617828626,policy,0.065,-0.55
hybrid,19.3000000000001,-0.5862019062042236,-1.9675533771514893,2.8341430169384294,isaac_route,0.06480398711715185,0.1553602177215648
hybrid,19.50000000000009,-0.5844802856445312,-1.956025242805481,2.8224963963852523,policy,0.065,-0.01598174571990967
hybrid,19.700000000000077,-0.5828361511230469,-1.9443765878677368,2.8107383815023335,policy,0.065,-0.12070775032043457
hybrid,19.900000000000066,-0.5810903310775757,-1.932830810546875,2.7990717582079565,policy,0.065,-0.387392520904541
hybrid,20.100000000000055,-0.5788920521736145,-1.9212920665740967,2.7873636607211987,policy,0.065,-0.5466502189636231
hybrid,20.300000000000043,-0.5758878588676453,-1.909964919090271,2.775780246999796,policy,0.065,-0.55
hybrid,20.500000000000032,-0.5718304514884949,-1.8986748456954956,2.7641234451042767,policy,0.065,-0.55
hybrid,20.70000000000002,-0.5667968988418579,-1.8876445293426514,2.7526260244037974,isaac_route,0.06499342046393117,0.028457032814870626
hybrid,20.90000000000001,-0.5615357756614685,-1.8771904706954956,2.7416838359719056,policy,0.065,0.17077734470367434
hybrid,21.099999999999998,-0.5564175844192505,-1.8666346073150635,2.7306611416721123,policy,0.065,0.39477057456970216
hybrid,21.299999999999986,-0.5518475770950317,-1.8560913801193237,2.7197116874272806,isaac_route,0.06376747520007045,-0.390098968042846
hybrid,21.499999999999975,-0.5472879409790039,-1.8456989526748657,2.7089178073254945,policy,0.065,-0.38154172897338867
hybrid,21.699999999999964,-0.5420019626617432,-1.835340142250061,2.6980913083174527,policy,0.065,-0.31583747863769535
hybrid,21.899999999999952,-0.5361686944961548,-1.825214147567749,2.6874510479981777,policy,0.065,-0.14135143756866456
hybrid,22.09999999999994,-0.530005156993866,-1.8153144121170044,2.677013913666147,policy,0.065,0.0860738754272461
hybrid,22.29999999999993,-0.5238085985183716,-1.805387258529663,2.6665566045882416,policy,0.065,0.3308701753616333
hybrid,22.49999999999992,-0.5178881287574768,-1.7952080965042114,2.655883400229605,isaac_route,0.06487825806749534,-0.12242672122223659
hybrid,22.699999999999907,-0.5121110081672668,-1.785019040107727,2.645222270782301,policy,0.065,0.11086781024932862
hybrid,22.899999999999896,-0.5063483119010925,-1.7748208045959473,2.634562167522374,policy,0.065,0.3274674415588379
hybrid,23.099999999999884,-0.5009198188781738,-1.7644449472427368,2.623762174537975,isaac_route,0.06495488882427043,-0.0745170251611631
hybrid,23.299999999999873,-0.4957047402858734,-1.7540439367294312,2.61296256371941,policy,0.065,0.027487802505493167
hybrid,23.49999999999986,-0.4904705584049225,-1.7436871528625488,2.602212693628158,policy,0.065,0.36238243579864504
hybrid,23.69999999999985,-0.4855102598667145,-1.7330927848815918,2.5912550631340445,policy,0.065,0.55
hybrid,23.89999999999984,-0.4812692701816559,-1.7221837043762207,2.5800461872179796,isaac_route,0.06496289622427048,-0.06757997540624075
hybrid,24.099999999999827,-0.4774438440799713,-1.7111276388168335,2.5687270882436235,policy,0.065,-0.021131908893585207
hybrid,24.299999999999816,-0.4735540747642517,-1.7000815868377686,2.557416524422034,policy,0.065,0.1433730959892273
hybrid,24.499999999999805,-0.4698096215724945,-1.6890912055969238,2.5461759253400253,policy,0.065,0.3109230756759644
hybrid,24.699999999999793,-0.4664197862148285,-1.6778876781463623,2.53475214765006,policy,0.065,0.55
hybrid,24.899999999999782,-0.4637870788574219,-1.6663906574249268,2.523093266435151,isaac_route,0.06480111826960128,-0.15649359135464358
hybrid,25.09999999999977,-0.46169501543045044,-1.6558173894882202,2.512396041251027,policy,0.065,-0.13260070085525513
hybrid,25.29999999999976,-0.45939838886260986,-1.6451820135116577,2.5016228857440908,policy,0.065,-0.11198738813400269
hybrid,25.499999999999748,-0.4569125175476074,-1.6344048976898193,2.4906958334028255,policy,0.065,-0.05347943305969238
hybrid,25.699999999999736,-0.45436400175094604,-1.6237900257110596,2.4799273974078613,policy,0.065,0.011447739601135255
hybrid,25.899999999999725,-0.451650470495224,-1.6125472784042358,2.4685224289840555,policy,0.065,0.09684348106384277
hybrid,26.099999999999714,-0.44901570677757263,-1.6012341976165771,2.4570542119990977,policy,0.065,0.16823354959487916
hybrid,26.299999999999702,-0.44657236337661743,-1.5897693634033203,2.445449017837484,policy,0.065,0.2901655435562134
hybrid,26.49999999999969,-0.4445074796676636,-1.5782965421676636,2.4338625284863644,policy,0.065,0.360670018196106
hybrid,26.69999999999968,-0.4429638981819153,-1.5667526721954346,2.4222408448943344,policy,0.065,0.4774333953857422
hybrid,26.899999999999668,-0.44216880202293396,-1.554736852645874,2.4101987575348924,isaac_route,0.06481001628778896,-0.1529510057888162
hybrid,27.099999999999657,-0.4416680932044983,-1.5429829359054565,2.398437804883645,policy,0.065,-0.14431639909744262
hybrid,27.299999999999645,-0.44092947244644165,-1.5313425064086914,2.386774063025388,policy,0.065,-0.21557600498199464
hybrid,27.499999999999634,-0.43988922238349915,-1.5196666717529297,2.375054672770925,policy,0.065,-0.21800849437713624
hybrid,27.699999999999623,-0.438457190990448,-1.5078710317611694,2.3631894726820075,policy,0.065,-0.23797960281372071
hybrid,27.89999999999961,-0.43665918707847595,-1.4962468147277832,2.3514710749903682,policy,0.065,-0.21258242130279542
hybrid,28.0999999999996,-0.4344668388366699,-1.48460853099823,2.339713016014979,policy,0.065,-0.23310885429382325
hybrid,28.29999999999959,-0.43189889192581177,-1.473012924194336,2.32797386569141,policy,0.065,-0.23192710876464845
hybrid,28.499999999999577,-0.42897313833236694,-1.4616820812225342,2.3164772911880536,policy,0.065,-0.20023832321166993
hybrid,28.699999999999566,-0.42568615078926086,-1.4504268169403076,2.305035356481524,isaac_route,0.062277274744093315,0.55
hybrid,28.899999999999554,-0.42282286286354065,-1.4392999410629272,2.2937507690041783,policy,0.065,0.55
hybrid,29.099999999999543,-0.4208570420742035,-1.4275866746902466,2.2819381602112863,policy,0.065,0.55
hybrid,29.29999999999953,-0.41995683312416077,-1.4159555435180664,2.2702736487785784,policy,0.065,0.55
hybrid,29.49999999999952,-0.42009031772613525,-1.4043229818344116,2.258671601527633,isaac_route,0.064990962900459,-0.03335092471444823
hybrid,29.69999999999951,-0.42067787051200867,-1.3926399946212769,2.2470479320047256,policy,0.065,-0.03503133058547974
hybrid,29.899999999999498,-0.4212097227573395,-1.3809071779251099,2.2353717861507922,policy,0.065,-0.05556058883666992
hybrid,30.099999999999486,-0.4216739237308502,-1.3691608905792236,2.223678609633521,policy,0.065,-0.12183609008789063
hybrid,30.299999999999475,-0.4219897389411926,-1.3573999404907227,2.2119619307852103,policy,0.065,-0.18570152521133423
hybrid,30.499999999999464,-0.42205455899238586,-1.3456608057022095,2.2002513200603695,policy,0.065,-0.22875170707702638
hybrid,30.699999999999456,-0.42179015278816223,-1.3339637517929077,2.188561654734233,policy,0.065,-0.35360422134399416
hybrid,30.899999999999444,-0.4210054278373718,-1.3223347663879395,2.1769062607143526,isaac_route,0.06456537780270773,0.231412362588025
hybrid,31.099999999999433,-0.42015039920806885,-1.3106845617294312,2.1652251406479848,policy,0.065,0.3174435138702393
hybrid,31.29999999999942,-0.41974860429763794,-1.29898202419281,2.153521166068949,policy,0.065,0.4292449951171875
hybrid,31.49999999999941,-0.4200197458267212,-1.2871451377868652,2.1417270762605165,isaac_route,0.06498750397822049,-0.03921761328960694
hybrid,31.6999999999994,-0.4205916225910187,-1.275404930114746,2.130049793150114,policy,0.065,-0.034893035888671875
hybrid,31.899999999999388,-0.4211077094078064,-1.2636562585830688,2.118361197978686,policy,0.065,-0.05751290321350098
hybrid,32.099999999999376,-0.421553373336792,-1.251899003982544,2.10666010083398,policy,0.065,-0.1461483120918274
hybrid,32.299999999999365,-0.4218232035636902,-1.2401466369628906,2.0949526928015225,policy,0.065,-0.20204117298126223
hybrid,32.49999999999935,-0.42180201411247253,-1.2284413576126099,2.0832729749701318,policy,0.065,-0.3311170816421509
hybrid,32.69999999999934,-0.42133158445358276,-1.2168477773666382,2.0716742870368337,policy,0.065,-0.3550804138183594
hybrid,32.89999999999933,-0.42025116086006165,-1.2052373886108398,2.06001726004092,isaac_route,0.06431559831230639,0.2904863002965356
hybrid,33.09999999999932,-0.41917502880096436,-1.1936548948287964,2.0483883952511173,policy,0.065,0.4119615077972412
hybrid,33.29999999999931,-0.4187033176422119,-1.1819007396697998,2.0366293787028695,policy,0.065,0.5481595516204835
hybrid,33.4999999999993,-0.4190877676010132,-1.1699371337890625,2.0247200872111204,policy,0.065,0.55
hybrid,33.699999999999285,-0.4204584062099457,-1.1579800844192505,2.01288662951975,policy,0.065,0.55
hybrid,33.899999999999274,-0.422801673412323,-1.1463648080825806,2.0014656541844427,isaac_route,0.06490540836230915,-0.10791141045007643
hybrid,34.09999999999926,-0.42549458146095276,-1.135074496269226,1.9903993139500977,policy,0.065,-0.38606536388397217
hybrid,34.29999999999925,-0.4277527928352356,-1.1237300634384155,1.9792527001651974,policy,0.065,-0.55
hybrid,34.49999999999924,-0.42916974425315857,-1.112412691116333,1.9680739779934597,isaac_route,0.06494637653381148,0.08124480827089736
hybrid,34.69999999999923,-0.4302070438861847,-1.100886344909668,1.9566603401684286,policy,0.065,-0.023454904556274414
hybrid,34.89999999999922,-0.4312901198863983,-1.0892605781555176,1.9451530249220275,policy,0.065,-0.048362708091735845
hybrid,35.099999999999206,-0.4323229193687439,-1.0776489973068237,1.9336579140538328,policy,0.065,-0.14978281259536744
hybrid,35.299999999999194,-0.43319958448410034,-1.0660136938095093,1.9221286605094003,policy,0.065,-0.359451699256897
hybrid,35.49999999999918,-0.4336266815662384,-1.0544975996017456,1.9106837164161592,isaac_route,0.06472993649959721,0.18237770406585005
hybrid,35.69999999999917,-0.4339393973350525,-1.0428379774093628,1.8990873984035193,policy,0.065,0.13641669750213622
hybrid,35.89999999999916,-0.434508740901947,-1.0310970544815063,1.8874318741067462,policy,0.065,0.16899850368499758
hybrid,36.09999999999915,-0.4353247284889221,-1.0193753242492676,1.8758171217344755,policy,0.065,0.19433165788650514
hybrid,36.29999999999914,-0.43644222617149353,-1.0075932741165161,1.8641692364622937,policy,0.065,0.1921683192253113
hybrid,36.499999999999126,-0.43785446882247925,-0.9959434270858765,1.85268053623089,policy,0.065,0.28505444526672363
hybrid,36.699999999999115,-0.43967828154563904,-0.9844207763671875,1.8413573087168507,policy,0.065,0.3765610456466675
hybrid,36.8999999999991,-0.4420488178730011,-0.9731769561767578,1.8303644535742014,isaac_route,0.06396945519783759,-0.3566130433074234
hybrid,37.09999999999909,-0.4443342983722687,-0.9622006416320801,1.8196364821450544,policy,0.065,-0.55
hybrid,37.29999999999908,-0.4459133446216583,-0.9505912065505981,1.8082189942125053,policy,0.065,-0.55
hybrid,37.49999999999907,-0.44652843475341797,-0.9387462735176086,1.7964812692050411,isaac_route,0.06499470300032663,0.025533258236862887
hybrid,37.69999999999906,-0.44665300846099854,-0.9271131753921509,1.7849102115740936,policy,0.065,-0.018814134597778323
hybrid,37.89999999999905,-0.44678348302841187,-0.9154506921768188,1.7733112746268485,policy,0.065,-0.0858281970024109
hybrid,38.099999999999035,-0.44683095812797546,-0.9037898182868958,1.7617069266244831,policy,0.065,-0.26725809574127196
hybrid,38.299999999999024,-0.4465712606906891,-0.8920943140983582,1.7500395950097571,policy,0.065,-0.4242555618286133
hybrid,38.49999999999901,-0.4457351267337799,-0.8803237676620483,1.7382429269724209,isaac_route,0.06445579265970999,0.258984627783829
hybrid,38.699999999999,-0.44474107027053833,-0.8687673807144165,1.7266444130861973,policy,0.065,0.18407281637191775
hybrid,38.89999999999899,-0.4440900683403015,-0.857172429561615,1.7150403070433162,policy,0.065,0.2304856777191162
hybrid,39.09999999999898,-0.44376420974731445,-0.8456555604934692,1.703545272725848,policy,0.065,0.22130136489868166
hybrid,39.29999999999897,-0.4437941908836365,-0.8339202404022217,1.6918675814033146,policy,0.065,0.31559033393859864
hybrid,39.499999999998956,-0.44428279995918274,-0.8222305774688721,1.6802809118073998,policy,0.065,0.38711624145507817
hybrid,39.699999999998944,-0.44538024067878723,-0.8107274770736694,1.6689416937432082,isaac_route,0.06472313673944116,-0.18466103031346376
hybrid,39.89999999999893,-0.44663694500923157,-0.7992377281188965,1.657634747250669,policy,0.065,-0.46456284523010255
hybrid,40.09999999999892,-0.44729167222976685,-0.7880374193191528,1.646557952422927,policy,0.065,-0.55
hybrid,40.29999999999891,-0.4470827579498291,-0.7766311168670654,1.6351897254949708,isaac_route,0.06482400516654314,0.1472096618188256
hybrid,40.4999999999989,-0.4465726613998413,-0.7657341361045837,1.6242977713767424,policy,0.065,0.028360819816589358
hybrid,40.69999999999889,-0.44616377353668213,-0.7542132139205933,1.6127958442882313,policy,0.065,-0.050403046607971194
hybrid,40.899999999998876,-0.4457261562347412,-0.7425097823143005,1.601109791871589,policy,0.065,-0.1739000201225281
hybrid,41.099999999998865,-0.4450971782207489,-0.7307912111282349,1.5893891692838247,policy,0.065,-0.34412722587585454
hybrid,41.29999999999885,-0.44403573870658875,-0.7191799283027649,1.5777304493991637,policy,0.065,-0.55
hybrid,41.49999999999884,-0.44215911626815796,-0.7076377868652344,1.5660558911032822,isaac_route,0.06472822400118454,0.18295542979914414
hybrid,41.69999999999883,-0.4399949014186859,-0.6962405443191528,1.5544961207337782,policy,0.065,0.06370034217834473
hybrid,41.89999999999882,-0.43801018595695496,-0.6847302913665771,1.5428429233412877,policy,0.065,0.08586401939392091
hybrid,42.09999999999881,-0.4361402094364166,-0.6731516718864441,1.5311338219023567,policy,0.065,0.1448480248451233
hybrid,42.299999999998796,-0.43445974588394165,-0.6615136861801147,1.5193852166611106,policy,0.065,0.12441720962524415
hybrid,42.499999999998785,-0.43299752473831177,-0.649841845035553,1.5076252195740498,policy,0.065,0.11126694679260254
hybrid,42.699999999998774,-0.43172067403793335,-0.6381198763847351,1.4958341918213542,policy,0.065,0.1333746314048767
hybrid,42.89999999999876,-0.4306442439556122,-0.6264312863349915,1.4840967055774215,policy,0.065,0.08448090553283692
hybrid,43.09999999999875,-0.4297361671924591,-0.6147072315216064,1.472341058938851,policy,0.065,0.07662932872772217
hybrid,43.29999999999874,-0.4289610981941223,-0.6029956936836243,1.460611479702373,policy,0.065,0.023441481590271
hybrid,43.49999999999873,-0.428265780210495,-0.5912928581237793,1.4488988385874424,policy,0.065,0.001517462730407715
hybrid,43.69999999999872,-0.4275973439216614,-0.579616367816925,1.4372153405327912,policy,0.065,-0.13382327556610107
hybrid,43.899999999998705,-0.42680665850639343,-0.5678907036781311,1.4254705337391855,policy,0.065,-0.26976249217987064
hybrid,44.099999999998694,-0.4256855547428131,-0.5563098192214966,1.4138357714032843,policy,0.065,-0.5170706748962403
hybrid,44.29999999999868,-0.42386215925216675,-0.5447713136672974,1.4021709376156297,policy,0.065,-0.55
hybrid,44.49999999999867,-0.4210898280143738,-0.5334793925285339,1.390655086324516,policy,0.065,-0.55
hybrid,44.69999999999866,-0.41736364364624023,-0.522534191608429,1.3793907632465774,isaac_route,0.06475904178343207,0.1722635683320955
hybrid,44.89999999999865,-0.41329699754714966,-0.5115869641304016,1.3680961773372984,policy,0.065,0.1983123064041138
hybrid,45.09999999999864,-0.4095305800437927,-0.5005163550376892,1.3567138962916123,policy,0.065,0.44124846458435063
hybrid,45.299999999998626,-0.40631669759750366,-0.4892650544643402,1.345208829216234,policy,0.065,0.55
hybrid,45.499999999998614,-0.40398329496383667,-0.4777825176715851,1.3335584995283796,isaac_route,0.06497898340612909,-0.050860565380610324
hybrid,45.6999999999986,-0.40208563208580017,-0.4661869704723358,1.321836995549351,policy,0.065,0.0592657208442688
hybrid,45.89999999999859,-0.40020087361335754,-0.4545804262161255,1.3101062317551437,policy,0.065,0.05831997394561768
hybrid,46.09999999999858,-0.3984127640724182,-0.4429675042629242,1.2983784308802904,policy,0.065,0.043120408058166505
hybrid,46.29999999999857,-0.3967028856277466,-0.43131932616233826,1.286623013594484,policy,0.065,0.029767751693725586
hybrid,46.49999999999856,-0.395060271024704,-0.4197090268135071,1.2749117140963062,policy,0.065,-0.023674774169921878
hybrid,46.699999999998546,-0.3934202194213867,-0.40808483958244324,1.263187084228135,policy,0.065,-0.046164226531982426
hybrid,46.899999999998535,-0.391730397939682,-0.39648565649986267,1.2514831895329852,policy,0.065,-0.07797164916992189
hybrid,47.09999999999852,-0.38994529843330383,-0.3849206268787384,1.2398051957215557,policy,0.065,-0.09696092605590821
hybrid,47.29999999999851,-0.3880252540111542,-0.37337541580200195,1.2281355232599112,policy,0.065,-0.12504589557647705
hybrid,47.4999999999985,-0.38593602180480957,-0.3618623614311218,1.2164837951116505,policy,0.065,-0.10778975486755371
hybrid,47.69999999999849,-0.38367119431495667,-0.35037291049957275,1.2048414172794297,policy,0.065,-0.10060944557189942
hybrid,47.89999999999848,-0.38125890493392944,-0.3389427959918976,1.1932469727468198,isaac_route,0.06111863421883154,0.55
hybrid,48.09999999999847,-0.3794325590133667,-0.3282436728477478,1.1824318104642217,policy,0.065,0.55
hybrid,48.299999999998455,-0.3785320222377777,-0.31667187809944153,1.1708252775518404,policy,0.065,0.55
hybrid,48.499999999998444,-0.37860801815986633,-0.30508995056152344,1.1592913072794255,policy,0.065,0.55
hybrid,48.69999999999843,-0.3796929121017456,-0.2934413552284241,1.1477790769873537,policy,0.065,0.55
hybrid,48.89999999999842,-0.3818034827709198,-0.28184351325035095,1.136412639665358,policy,0.065,0.44361252784729005
hybrid,49.09999999999841,-0.3848262131214142,-0.27036890387535095,1.1252621986578202,policy,0.065,0.419683313369751
hybrid,49.2999999999984,-0.3885718584060669,-0.25921252369880676,1.1145134683654672,policy,0.065,0.35232291221618656
hybrid,49.49999999999839,-0.39297595620155334,-0.24830174446105957,1.1040970467154878,policy,0.065,0.269514274597168
hybrid,49.699999999998376,-0.3978572189807892,-0.23764470219612122,1.0940115731934352,policy,0.065,0.03837218284606934
hybrid,49.899999999998364,-0.40294066071510315,-0.22711434960365295,1.084107802840274,policy,0.065,-0.40970907211303714
hybrid,50.09999999999835,-0.40774309635162354,-0.21632909774780273,1.0739534642474706,policy,0.065,-0.55
hybrid,50.29999999999834,-0.41173359751701355,-0.2051611989736557,1.0633526679960403,policy,0.065,-0.55
hybrid,50.49999999999833,-0.4147545397281647,-0.19363906979560852,1.0523028527858285,isaac_route,0.06498616566820298,0.04126435983560926
hybrid,50.69999999999832,-0.4173152446746826,-0.18214918673038483,1.0412432089037906,policy,0.065,-0.26426119804382325
hybrid,50.89999999999831,-0.4196431338787079,-0.17069880664348602,1.0302069009295673,isaac_route,0.06498617909425743,0.04124433097998351
hybrid,51.099999999998296,-0.42181724309921265,-0.15916608273983002,1.0190820933529912,policy,0.065,-0.26089928150177005
hybrid,51.299999999998285,-0.4237745404243469,-0.14766253530979156,1.0079690733524482,isaac_route,0.06498333137182787,0.045294714433333355
hybrid,51.49999999999827,-0.4256027638912201,-0.13603167235851288,0.9967239456072519,policy,0.065,-0.16693443059921265
hybrid,51.69999999999826,-0.4273067116737366,-0.12447500228881836,0.9855459387516757,policy,0.065,-0.5096339702606202
hybrid,51.89999999999825,-0.4284587800502777,-0.11256680637598038,0.9739480818354082,isaac_route,0.06472460889225921,0.18416908283307265
hybrid,52.09999999999824,-0.42932409048080444,-0.10096796602010727,0.9626202555495803,policy,0.065,0.05437700748443604
hybrid,52.29999999999823,-0.430350124835968,-0.0894249677658081,0.9513802762828231,policy,0.065,-0.08182814121246339
hybrid,52.49999999999822,-0.4313250184059143,-0.07790093868970871,0.9401592488598901,policy,0.065,-0.2647780179977417
hybrid,52.699999999998205,-0.4319939613342285,-0.0661315843462944,0.928654534323137,isaac_route,0.06475350165274556,0.17423390239870049
hybrid,52.899999999998194,-0.4325917959213257,-0.05447095260024071,0.9172523972604718,policy,0.065,0.051672506332397464
hybrid,53.09999999999818,-0.4333619475364685,-0.04281869903206825,0.9058946496660046,policy,0.065,-0.06315464973449707
hybrid,53.29999999999817,-0.43410608172416687,-0.031169021502137184,0.8945431956475939,policy,0.065,-0.21737864017486574
hybrid,53.49999999999816,-0.43459898233413696,-0.019563401117920876,0.8831994983595252,policy,0.065,-0.43712444305419923
hybrid,53.69999999999815,-0.43450579047203064,-0.007846950553357601,0.8716498321362093,policy,0.065,-0.55
hybrid,53.89999999999814,-0.4335096478462219,0.0038275497499853373,0.8599843181965497,isaac_route,0.0648629326197934,0.12990675013222722
hybrid,54.099999999998126,-0.432153582572937,0.015447594225406647,0.8483091598432384,policy,0.065,0.018666172027587892
hybrid,54.299999999998114,-0.43090224266052246,0.0270486269146204,0.8366722472408696,policy,0.065,-0.0009200811386108399
hybrid,54.4999999999981,-0.42965707182884216,0.03869996219873428,0.8249878729319107,policy,0.065,-0.051575446128845216
hybrid,54.69999999999809,-0.4283706545829773,0.05031045898795128,0.813337084575296,policy,0.065,-0.1045010805130005
hybrid,54.89999999999808,-0.42695313692092896,0.06195690110325813,0.8016278127470886,policy,0.065,-0.19257200956344606
hybrid,55.09999999999807,-0.4253024756908417,0.07355125993490219,0.7899275000850176,policy,0.065,-0.3220860004425049
hybrid,55.29999999999806,-0.42323410511016846,0.08493055403232574,0.7783619119792508,policy,0.065,-0.36503448486328127
hybrid,55.499999999998046,-0.42065730690956116,0.09598812460899353,0.7670191563564193,policy,0.065,-0.5029297828674316
hybrid,55.699999999998035,-0.41745519638061523,0.10654880106449127,0.7560513317299817,isaac_route,0.06494786191799447,0.08011150206551343
